city,territory,category,group_key,date,monthly_change_pct,cum_index
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2021-08-01,0.97,1.0578700862924026
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2021-09-01,1.18,1.070352953310653
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2021-10-01,1.12,1.0823409063877325
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2021-11-01,-0.41,1.0779033086715428
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2021-12-01,1.63,1.095473132602889
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-01-01,1.93,1.1166157640621248
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-02-01,0.4,1.1210822271183734
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-03-01,2.3,1.1468671183420958
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-04-01,1.64,1.165675739082906
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-05-01,2.55,1.1954004704295202
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-06-01,1.42,1.2123751571096195
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-07-01,0.03,1.2127388696567523
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-08-01,1.13,1.2264428188838736
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-09-01,1.42,1.2438583069120246
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-10-01,1.37,1.2608991657167195
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-11-01,1.08,1.2745168767064599
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2022-12-01,1.58,1.294654243358422
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-01-01,-0.91,1.2828728897438604
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-02-01,0.45,1.2886458177477076
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-03-01,0.24,1.291738567710302
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-04-01,1.08,1.3056893442415731
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-05-01,0.64,1.3140457560447192
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-06-01,0.4,1.319301939068898
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-07-01,-0.29,1.3154759634455981
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-08-01,1.05,1.3292884610617768
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-09-01,0.45,1.3352702591365546
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-10-01,1.21,1.351427029272107
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-11-01,-0.04,1.3508864584603981
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2023-12-01,1.45,1.3704743121080738
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-01-01,0.0,1.3704743121080738
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-02-01,-0.5,1.3636219405475334
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-03-01,-0.16,1.3614401454426572
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-04-01,0.73,1.3713786585043888
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-05-01,0.46,1.3776870003335089
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-06-01,0.06,1.378513612533709
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-07-01,-0.4,1.372999558083574
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-08-01,0.43,1.3789034561833333
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-09-01,0.17,1.381247592058845
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-10-01,0.61,1.389673202370404
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-11-01,0.78,1.4005126533488932
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2024-12-01,0.93,1.413537421025038
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-01-01,-0.06,1.4126892985724229
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-02-01,0.13,1.4145257946605672
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-03-01,0.82,1.4261249061767838
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-04-01,1.57,1.4485150672037594
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-05-01,0.18,1.4511223943247262
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-06-01,0.44,1.457507332859755
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-07-01,-0.52,1.4499282947288843
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-08-01,0.38,1.455438022248854
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-09-01,0.76,1.4664993512179454
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-10-01,-0.06,1.4656194516072145
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-11-01,0.43,1.4719216152491255
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2025-12-01,0.46,1.4786924546792712
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2026-01-01,-0.48,1.4715947308968107
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2026-02-01,0.67,1.4814544155938192
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2026-03-01,1.07,1.497305977840673
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2026-04-01,0.22,1.5006000509919224
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2026-05-01,0.83,1.5130550314151554
Belo Horizonte,Belo Horizonte (MG),4.Vestuário,g4_clothing,2026-06-01,0.26,1.5169889744968348
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-01-01,0.43,1.0043
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-02-01,0.18,1.00610774
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-03-01,-0.96,0.996449105696
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-04-01,-2.16,0.9749258050129664
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-05-01,-2.86,0.9470429269895957
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-06-01,-0.2,0.9451488411356165
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-07-01,1.07,0.9552619337357675
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-08-01,0.84,0.963286133979148
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-09-01,0.98,0.9727263380921437
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-10-01,0.87,0.9811890572335453
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-11-01,1.16,0.9925708502974545
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-12-01,1.57,1.0081542126471246
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-01-01,0.67,1.0149088458718603
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-02-01,2.43,1.0395711308265465
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-03-01,5.4,1.09570797189118
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-04-01,0.16,1.097461104646206
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-05-01,0.55,1.1034971407217602
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-06-01,0.75,1.1117733692771734
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-07-01,1.01,1.1230022803068729
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-08-01,1.23,1.1368152083546474
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-09-01,2.33,1.1633030027093108
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-10-01,2.54,1.1928508989781272
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-11-01,3.67,1.2366285269706245
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-12-01,0.86,1.2472635323025718
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-01-01,0.54,1.2539987553770058
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-02-01,0.28,1.2575099518920614
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-03-01,2.65,1.290833965617201
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-04-01,1.92,1.3156179777570514
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-05-01,1.01,1.3289057193323977
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-06-01,0.55,1.336214700788726
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-07-01,-5.71,1.2599168413736896
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-08-01,-4.56,1.2024646334070495
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-09-01,-2.24,1.1755294256187316
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-10-01,0.43,1.1805842021488921
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-11-01,0.3,1.1841259547553387
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2022-12-01,0.14,1.1857837310919963
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-01-01,0.74,1.1945585307020772
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-02-01,0.5,1.2005313233555874
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-03-01,1.42,1.2175788681472368
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-04-01,1.03,1.2301199304891532
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-05-01,1.29,1.2459884775924632
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-06-01,-0.26,1.2427489075507228
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-07-01,-0.18,1.2405119595171314
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-08-01,-0.27,1.2371625772264352
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-09-01,1.32,1.2534931232458242
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-10-01,1.09,1.2671561982892035
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-11-01,0.08,1.2681699232478347
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2023-12-01,0.7,1.2770471127105694
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-01-01,0.35,1.2815167776050564
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-02-01,0.22,1.2843361145157874
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-03-01,0.09,1.2854920170188515
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-04-01,0.69,1.2943619119362815
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-05-01,1.52,1.314036212997713
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-06-01,-0.4,1.3087800681457222
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-07-01,2.1,1.3362644495767824
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-08-01,0.48,1.3426785189347508
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-09-01,0.05,1.343349858194218
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-10-01,-0.65,1.3346180841159556
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-11-01,0.66,1.3434265634711209
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2024-12-01,-0.23,1.3403366823751373
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-01-01,1.45,1.3597715642695767
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-02-01,0.71,1.3694259423758908
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-03-01,-0.08,1.36833040162199
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-04-01,0.2,1.371067062425234
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-05-01,-1.06,1.3565337515635263
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-06-01,0.77,1.3669790614505655
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-07-01,1.03,1.3810589457835063
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-08-01,-0.64,1.372220168530492
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-09-01,-0.44,1.366182399788958
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-10-01,-0.85,1.3545698493907519
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-11-01,0.45,1.36066541371301
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2025-12-01,0.26,1.364203143788664
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2026-01-01,1.29,1.3818013643435376
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2026-02-01,0.17,1.3841504266629217
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2026-03-01,1.24,1.4013138919535417
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2026-04-01,-0.82,1.3898231180395226
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2026-05-01,-0.93,1.3768977630417552
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2026-06-01,0.36,1.3818545949887056
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-01-01,-0.15,0.9985
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-02-01,0.61,1.00459085
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-03-01,0.21,1.0067004907850001
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-04-01,-0.36,1.003076369018174
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-05-01,0.36,1.0066874439466396
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-06-01,0.52,1.0119222186551622
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-07-01,0.45,1.0164758686391104
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-08-01,0.52,1.0217615431560338
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-09-01,-0.65,1.0151200931255198
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-10-01,0.64,1.021616861721523
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-11-01,-0.4,1.017530394274637
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2020-12-01,0.26,1.020175973299751
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-01-01,0.14,1.0216042196623707
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-02-01,0.78,1.0295727325757371
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-03-01,0.21,1.0317348353141462
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-04-01,1.14,1.0434966124367275
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-05-01,1.1,1.0549750751735314
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-06-01,0.77,1.0630983832523677
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-07-01,-0.49,1.0578892011744312
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-08-01,-0.28,1.0549271114111427
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-09-01,0.55,1.0607292105239041
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-10-01,0.19,1.0627445960238995
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-11-01,-0.56,1.0567932262861657
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2021-12-01,0.57,1.0628169476759968
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-01-01,0.37,1.066749370382398
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-02-01,0.37,1.070696343052813
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-03-01,0.91,1.0804396797745937
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-04-01,2.52,1.1076667597049132
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-05-01,1.19,1.1208479941454017
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-06-01,1.35,1.1359794420663647
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-07-01,0.38,1.140296163946217
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-08-01,0.99,1.1515850959692846
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-09-01,0.61,1.1586097650546971
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-10-01,1.01,1.1703117236817495
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-11-01,0.22,1.1728864094738494
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2022-12-01,1.47,1.190127839693115
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-01-01,0.45,1.195483414971734
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-02-01,1.18,1.2095901192684004
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-03-01,0.66,1.2175734140555718
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-04-01,1.5,1.2358370152664053
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-05-01,0.66,1.2439935395671635
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-06-01,0.1,1.2452375331067305
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-07-01,0.55,1.2520863395388175
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-08-01,0.24,1.2550913467537106
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-09-01,0.13,1.2567229655044905
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-10-01,0.12,1.258231033063096
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-11-01,0.11,1.2596150871994654
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2023-12-01,0.47,1.2655352781093028
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-01-01,1.0,1.2781906308903959
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-02-01,0.66,1.2866266890542724
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-03-01,0.32,1.2907438944592462
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-04-01,1.04,1.3041676309616224
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-05-01,0.97,1.31681805698195
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-06-01,0.55,1.324060556295351
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-07-01,0.12,1.3256494289629055
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-08-01,0.27,1.3292286824211053
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-09-01,0.18,1.3316212940494632
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-10-01,0.38,1.336681454966851
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-11-01,0.23,1.3397558223132748
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2024-12-01,0.43,1.3455167723492218
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-01-01,0.58,1.3533207696288474
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-02-01,0.44,1.3592753810152143
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-03-01,0.59,1.3672951057632041
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-04-01,1.28,1.384796483116973
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-05-01,0.27,1.3885354336213886
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-06-01,0.33,1.3931176005523394
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-07-01,0.36,1.3981328239143278
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-08-01,0.48,1.4048438614691166
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-09-01,-0.08,1.4037199863799412
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-10-01,0.52,1.411019330309117
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-11-01,0.12,1.412712553505488
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2025-12-01,0.65,1.4218951851032737
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2026-01-01,0.49,1.4288624715102796
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2026-02-01,0.65,1.4381500775750964
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2026-03-01,0.59,1.4466351630327894
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2026-04-01,1.22,1.4642841120217893
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2026-05-01,0.77,1.475559099684357
Belo Horizonte,Belo Horizonte (MG),6.Saúde e cuidados pessoais,g6_health_personal,2026-06-01,-0.03,1.4751164319544519
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-01-01,0.08,1.0008
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-02-01,0.44,1.0052035199999998
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-03-01,-0.2,1.0031931129599998
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-04-01,-0.15,1.0016883232905598
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-05-01,-0.33,0.998382751823701
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-06-01,0.04,0.9987821049244304
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-07-01,-0.29,0.9958856368201495
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-08-01,-0.08,0.9950889283106934
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-09-01,0.05,0.9955864727748487
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-10-01,0.13,0.9968807351894561
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-11-01,0.12,0.9980769920716835
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-12-01,0.69,1.0049637233169781
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-01-01,0.22,1.0071746435082756
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-02-01,0.19,1.0090882753309414
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-03-01,0.01,1.0091891841584744
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-04-01,-0.01,1.0090882652400586
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-05-01,0.55,1.014638250698879
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-06-01,0.27,1.017377773975766
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-07-01,0.35,1.020938596184681
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-08-01,0.48,1.0258391014463675
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-09-01,0.68,1.0328148073362027
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-10-01,0.59,1.0389084146994862
